B_index,B_id,Latitude,Longitude,Media,B_Size,Zone,End_time,Start_time,Influence,B_Cost
834,533,40.67692,-73.88776,Poster,242.74,2,03:10,03:05,0.011599923540093664,5418.1995400000005
835,533,40.67692,-73.88776,Poster,242.74,2,16:30,16:25,0.011599923540093664,5418.1995400000005
836,533,40.67692,-73.88776,Poster,242.74,2,20:45,20:40,0.011599923540093664,5418.1995400000005
837,533,40.67692,-73.88776,Poster,242.74,2,20:55,20:50,0.011599923540093664,5418.1995400000005
838,533,40.67692,-73.88776,Poster,242.74,2,21:05,21:00,0.011599923540093664,5418.1995400000005
839,550,40.65011,-73.95595,Poster,242.74,2,17:50,17:45,0.011599923540093664,5418.1995400000005
840,557,40.69635718,-73.97363905,Poster,242.74,3,11:35,11:30,0.011599923540093664,5418.1995400000005
841,575,40.652377,-73.920205,Poster,242.74,2,16:25,16:20,0.011599923540093664,5418.1995400000005
842,576,40.65056,-73.94967,Poster,242.74,2,00:05,00:00,0.023199847080187328,5418.1995400000005
843,576,40.65056,-73.94967,Poster,242.74,2,00:10,00:05,0.011599923540093664,5418.1995400000005
844,576,40.65056,-73.94967,Poster,242.74,2,00:15,00:10,0.06959954124056199,5418.1995400000005
845,576,40.65056,-73.94967,Poster,242.74,2,00:20,00:15,0.08119946478065565,5418.1995400000005
846,576,40.65056,-73.94967,Poster,242.74,2,00:25,00:20,0.08119946478065565,5418.1995400000005
847,576,40.65056,-73.94967,Poster,242.74,2,00:30,00:25,0.046399694160374656,5418.1995400000005
848,576,40.65056,-73.94967,Poster,242.74,2,00:40,00:35,0.011599923540093664,5418.1995400000005
849,576,40.65056,-73.94967,Poster,242.74,2,00:45,00:40,0.011599923540093664,5418.1995400000005
850,576,40.65056,-73.94967,Poster,242.74,2,00:55,00:50,0.011599923540093664,5418.1995400000005
851,576,40.65056,-73.94967,Poster,242.74,2,00:60,00:55,0.011599923540093664,5418.1995400000005
852,576,40.65056,-73.94967,Poster,242.74,2,01:05,01:00,0.011599923540093664,5418.1995400000005
853,576,40.65056,-73.94967,Poster,242.74,2,01:20,01:15,0.011599923540093664,5418.1995400000005
854,576,40.65056,-73.94967,Poster,242.74,2,01:30,01:25,0.011599923540093664,5418.1995400000005
855,576,40.65056,-73.94967,Poster,242.74,2,01:35,01:30,0.023199847080187328,5418.1995400000005
856,576,40.65056,-73.94967,Poster,242.74,2,01:55,01:50,0.034799770620280994,5418.1995400000005
857,576,40.65056,-73.94967,Poster,242.74,2,02:15,02:10,0.011599923540093664,5418.1995400000005
858,576,40.65056,-73.94967,Poster,242.74,2,02:25,02:20,0.011599923540093664,5418.1995400000005
859,576,40.65056,-73.94967,Poster,242.74,2,02:30,02:25,0.023199847080187328,5418.1995400000005
860,576,40.65056,-73.94967,Poster,242.74,2,02:35,02:30,0.011599923540093664,5418.1995400000005
861,576,40.65056,-73.94967,Poster,242.74,2,02:40,02:35,0.011599923540093664,5418.1995400000005
862,576,40.65056,-73.94967,Poster,242.74,2,02:50,02:45,0.011599923540093664,5418.1995400000005
863,576,40.65056,-73.94967,Poster,242.74,2,02:55,02:50,0.011599923540093664,5418.1995400000005
864,576,40.65056,-73.94967,Poster,242.74,2,03:15,03:10,0.011599923540093664,5418.1995400000005
865,576,40.65056,-73.94967,Poster,242.74,2,03:20,03:15,0.023199847080187328,5418.1995400000005
866,576,40.65056,-73.94967,Poster,242.74,2,03:25,03:20,0.011599923540093664,5418.1995400000005
867,576,40.65056,-73.94967,Poster,242.74,2,03:30,03:25,0.011599923540093664,5418.1995400000005
868,576,40.65056,-73.94967,Poster,242.74,2,03:35,03:30,0.011599923540093664,5418.1995400000005
869,576,40.65056,-73.94967,Poster,242.74,2,03:40,03:35,0.011599923540093664,5418.1995400000005
870,576,40.65056,-73.94967,Poster,242.74,2,03:45,03:40,0.011599923540093664,5418.1995400000005
871,576,40.65056,-73.94967,Poster,242.74,2,03:50,03:45,0.023199847080187328,5418.1995400000005
872,576,40.65056,-73.94967,Poster,242.74,2,03:55,03:50,0.023199847080187328,5418.1995400000005
873,576,40.65056,-73.94967,Poster,242.74,2,03:60,03:55,0.011599923540093664,5418.1995400000005
874,576,40.65056,-73.94967,Poster,242.74,2,04:15,04:10,0.023199847080187328,5418.1995400000005
875,576,40.65056,-73.94967,Poster,242.74,2,04:20,04:15,0.011599923540093664,5418.1995400000005
876,576,40.65056,-73.94967,Poster,242.74,2,04:25,04:20,0.011599923540093664,5418.1995400000005
877,576,40.65056,-73.94967,Poster,242.74,2,04:30,04:25,0.011599923540093664,5418.1995400000005
878,576,40.65056,-73.94967,Poster,242.74,2,04:35,04:30,0.011599923540093664,5418.1995400000005
879,576,40.65056,-73.94967,Poster,242.74,2,04:55,04:50,0.023199847080187328,5418.1995400000005
880,576,40.65056,-73.94967,Poster,242.74,2,04:60,04:55,0.05799961770046832,5418.1995400000005
881,576,40.65056,-73.94967,Poster,242.74,2,05:05,05:00,0.06959954124056199,5418.1995400000005
882,576,40.65056,-73.94967,Poster,242.74,2,05:10,05:05,0.046399694160374656,5418.1995400000005
883,576,40.65056,-73.94967,Poster,242.74,2,05:15,05:10,0.023199847080187328,5418.1995400000005
884,576,40.65056,-73.94967,Poster,242.74,2,05:20,05:15,0.011599923540093664,5418.1995400000005
885,576,40.65056,-73.94967,Poster,242.74,2,05:25,05:20,0.011599923540093664,5418.1995400000005
886,576,40.65056,-73.94967,Poster,242.74,2,05:30,05:25,0.023199847080187328,5418.1995400000005
887,576,40.65056,-73.94967,Poster,242.74,2,05:35,05:30,0.023199847080187328,5418.1995400000005
888,576,40.65056,-73.94967,Poster,242.74,2,05:40,05:35,0.046399694160374656,5418.1995400000005
889,576,40.65056,-73.94967,Poster,242.74,2,05:45,05:40,0.023199847080187328,5418.1995400000005
890,576,40.65056,-73.94967,Poster,242.74,2,05:50,05:45,0.011599923540093664,5418.1995400000005
891,576,40.65056,-73.94967,Poster,242.74,2,06:05,06:00,0.011599923540093664,5418.1995400000005
892,576,40.65056,-73.94967,Poster,242.74,2,06:10,06:05,0.023199847080187328,5418.1995400000005
893,576,40.65056,-73.94967,Poster,242.74,2,06:15,06:10,0.046399694160374656,5418.1995400000005
894,576,40.65056,-73.94967,Poster,242.74,2,06:20,06:15,0.023199847080187328,5418.1995400000005
895,576,40.65056,-73.94967,Poster,242.74,2,06:25,06:20,0.011599923540093664,5418.1995400000005
896,576,40.65056,-73.94967,Poster,242.74,2,06:30,06:25,0.023199847080187328,5418.1995400000005
897,576,40.65056,-73.94967,Poster,242.74,2,06:40,06:35,0.011599923540093664,5418.1995400000005
898,576,40.65056,-73.94967,Poster,242.74,2,07:05,07:00,0.023199847080187328,5418.1995400000005
899,576,40.65056,-73.94967,Poster,242.74,2,07:10,07:05,0.011599923540093664,5418.1995400000005
900,576,40.65056,-73.94967,Poster,242.74,2,07:15,07:10,0.023199847080187328,5418.1995400000005
901,576,40.65056,-73.94967,Poster,242.74,2,07:20,07:15,0.011599923540093664,5418.1995400000005
902,576,40.65056,-73.94967,Poster,242.74,2,07:45,07:40,0.011599923540093664,5418.1995400000005
903,576,40.65056,-73.94967,Poster,242.74,2,07:55,07:50,0.011599923540093664,5418.1995400000005
904,576,40.65056,-73.94967,Poster,242.74,2,07:60,07:55,0.011599923540093664,5418.1995400000005
905,576,40.65056,-73.94967,Poster,242.74,2,08:15,08:10,0.011599923540093664,5418.1995400000005
906,576,40.65056,-73.94967,Poster,242.74,2,08:25,08:20,0.011599923540093664,5418.1995400000005
907,576,40.65056,-73.94967,Poster,242.74,2,08:45,08:40,0.011599923540093664,5418.1995400000005
908,576,40.65056,-73.94967,Poster,242.74,2,08:50,08:45,0.011599923540093664,5418.1995400000005
909,576,40.65056,-73.94967,Poster,242.74,2,09:10,09:05,0.011599923540093664,5418.1995400000005
910,576,40.65056,-73.94967,Poster,242.74,2,09:20,09:15,0.011599923540093664,5418.1995400000005
911,576,40.65056,-73.94967,Poster,242.74,2,09:25,09:20,0.011599923540093664,5418.1995400000005
912,576,40.65056,-73.94967,Poster,242.74,2,09:40,09:35,0.023199847080187328,5418.1995400000005
913,576,40.65056,-73.94967,Poster,242.74,2,09:45,09:40,0.034799770620280994,5418.1995400000005
914,576,40.65056,-73.94967,Poster,242.74,2,09:50,09:45,0.011599923540093664,5418.1995400000005
915,576,40.65056,-73.94967,Poster,242.74,2,09:60,09:55,0.023199847080187328,5418.1995400000005
916,576,40.65056,-73.94967,Poster,242.74,2,10:30,10:25,0.011599923540093664,5418.1995400000005
917,576,40.65056,-73.94967,Poster,242.74,2,10:35,10:30,0.011599923540093664,5418.1995400000005
918,576,40.65056,-73.94967,Poster,242.74,2,10:40,10:35,0.023199847080187328,5418.1995400000005
919,576,40.65056,-73.94967,Poster,242.74,2,10:45,10:40,0.011599923540093664,5418.1995400000005
920,576,40.65056,-73.94967,Poster,242.74,2,10:60,10:55,0.011599923540093664,5418.1995400000005
921,576,40.65056,-73.94967,Poster,242.74,2,11:10,11:05,0.011599923540093664,5418.1995400000005
922,576,40.65056,-73.94967,Poster,242.74,2,11:20,11:15,0.034799770620280994,5418.1995400000005
923,576,40.65056,-73.94967,Poster,242.74,2,11:35,11:30,0.011599923540093664,5418.1995400000005
924,576,40.65056,-73.94967,Poster,242.74,2,11:40,11:35,0.023199847080187328,5418.1995400000005
925,576,40.65056,-73.94967,Poster,242.74,2,11:55,11:50,0.011599923540093664,5418.1995400000005
926,576,40.65056,-73.94967,Poster,242.74,2,11:60,11:55,0.011599923540093664,5418.1995400000005
927,576,40.65056,-73.94967,Poster,242.74,2,12:15,12:10,0.023199847080187328,5418.1995400000005
928,576,40.65056,-73.94967,Poster,242.74,2,12:25,12:20,0.011599923540093664,5418.1995400000005
929,576,40.65056,-73.94967,Poster,242.74,2,12:30,12:25,0.011599923540093664,5418.1995400000005
930,576,40.65056,-73.94967,Poster,242.74,2,12:35,12:30,0.011599923540093664,5418.1995400000005
931,576,40.65056,-73.94967,Poster,242.74,2,12:45,12:40,0.011599923540093664,5418.1995400000005
932,576,40.65056,-73.94967,Poster,242.74,2,12:50,12:45,0.046399694160374656,5418.1995400000005
933,576,40.65056,-73.94967,Poster,242.74,2,12:55,12:50,0.011599923540093664,5418.1995400000005
934,576,40.65056,-73.94967,Poster,242.74,2,13:15,13:10,0.011599923540093664,5418.1995400000005
935,576,40.65056,-73.94967,Poster,242.74,2,13:20,13:15,0.023199847080187328,5418.1995400000005
936,576,40.65056,-73.94967,Poster,242.74,2,13:25,13:20,0.011599923540093664,5418.1995400000005
937,576,40.65056,-73.94967,Poster,242.74,2,13:30,13:25,0.023199847080187328,5418.1995400000005
938,576,40.65056,-73.94967,Poster,242.74,2,13:35,13:30,0.011599923540093664,5418.1995400000005
939,576,40.65056,-73.94967,Poster,242.74,2,13:45,13:40,0.034799770620280994,5418.1995400000005
940,576,40.65056,-73.94967,Poster,242.74,2,13:50,13:45,0.023199847080187328,5418.1995400000005
941,576,40.65056,-73.94967,Poster,242.74,2,13:60,13:55,0.023199847080187328,5418.1995400000005
942,576,40.65056,-73.94967,Poster,242.74,2,14:05,14:00,0.011599923540093664,5418.1995400000005
943,576,40.65056,-73.94967,Poster,242.74,2,14:20,14:15,0.023199847080187328,5418.1995400000005
944,576,40.65056,-73.94967,Poster,242.74,2,14:30,14:25,0.011599923540093664,5418.1995400000005
945,576,40.65056,-73.94967,Poster,242.74,2,14:35,14:30,0.011599923540093664,5418.1995400000005
946,576,40.65056,-73.94967,Poster,242.74,2,14:45,14:40,0.011599923540093664,5418.1995400000005
947,576,40.65056,-73.94967,Poster,242.74,2,14:50,14:45,0.011599923540093664,5418.1995400000005
948,576,40.65056,-73.94967,Poster,242.74,2,15:05,15:00,0.034799770620280994,5418.1995400000005
949,576,40.65056,-73.94967,Poster,242.74,2,15:15,15:10,0.011599923540093664,5418.1995400000005
950,576,40.65056,-73.94967,Poster,242.74,2,15:40,15:35,0.023199847080187328,5418.1995400000005
951,576,40.65056,-73.94967,Poster,242.74,2,15:45,15:40,0.011599923540093664,5418.1995400000005
952,576,40.65056,-73.94967,Poster,242.74,2,15:50,15:45,0.011599923540093664,5418.1995400000005
953,576,40.65056,-73.94967,Poster,242.74,2,16:10,16:05,0.011599923540093664,5418.1995400000005
954,576,40.65056,-73.94967,Poster,242.74,2,16:25,16:20,0.011599923540093664,5418.1995400000005
955,576,40.65056,-73.94967,Poster,242.74,2,16:50,16:45,0.011599923540093664,5418.1995400000005
956,576,40.65056,-73.94967,Poster,242.74,2,16:55,16:50,0.011599923540093664,5418.1995400000005
957,576,40.65056,-73.94967,Poster,242.74,2,16:60,16:55,0.023199847080187328,5418.1995400000005
958,576,40.65056,-73.94967,Poster,242.74,2,17:05,17:00,0.011599923540093664,5418.1995400000005
959,576,40.65056,-73.94967,Poster,242.74,2,17:10,17:05,0.011599923540093664,5418.1995400000005
960,576,40.65056,-73.94967,Poster,242.74,2,17:15,17:10,0.011599923540093664,5418.1995400000005
961,576,40.65056,-73.94967,Poster,242.74,2,17:35,17:30,0.011599923540093664,5418.1995400000005
962,576,40.65056,-73.94967,Poster,242.74,2,17:50,17:45,0.011599923540093664,5418.1995400000005
963,576,40.65056,-73.94967,Poster,242.74,2,17:55,17:50,0.011599923540093664,5418.1995400000005
964,576,40.65056,-73.94967,Poster,242.74,2,18:05,18:00,0.034799770620280994,5418.1995400000005
965,576,40.65056,-73.94967,Poster,242.74,2,18:15,18:10,0.011599923540093664,5418.1995400000005
966,576,40.65056,-73.94967,Poster,242.74,2,18:25,18:20,0.011599923540093664,5418.1995400000005
967,576,40.65056,-73.94967,Poster,242.74,2,18:30,18:25,0.011599923540093664,5418.1995400000005
968,576,40.65056,-73.94967,Poster,242.74,2,18:50,18:45,0.023199847080187328,5418.1995400000005
969,576,40.65056,-73.94967,Poster,242.74,2,18:55,18:50,0.023199847080187328,5418.1995400000005
970,576,40.65056,-73.94967,Poster,242.74,2,18:60,18:55,0.023199847080187328,5418.1995400000005
971,576,40.65056,-73.94967,Poster,242.74,2,19:10,19:05,0.023199847080187328,5418.1995400000005
972,576,40.65056,-73.94967,Poster,242.74,2,19:15,19:10,0.023199847080187328,5418.1995400000005
973,576,40.65056,-73.94967,Poster,242.74,2,19:30,19:25,0.011599923540093664,5418.1995400000005
974,576,40.65056,-73.94967,Poster,242.74,2,19:35,19:30,0.011599923540093664,5418.1995400000005
975,576,40.65056,-73.94967,Poster,242.74,2,19:45,19:40,0.023199847080187328,5418.1995400000005
976,576,40.65056,-73.94967,Poster,242.74,2,19:55,19:50,0.011599923540093664,5418.1995400000005
977,576,40.65056,-73.94967,Poster,242.74,2,19:60,19:55,0.023199847080187328,5418.1995400000005
978,576,40.65056,-73.94967,Poster,242.74,2,20:10,20:05,0.023199847080187328,5418.1995400000005
979,576,40.65056,-73.94967,Poster,242.74,2,20:15,20:10,0.011599923540093664,5418.1995400000005
980,576,40.65056,-73.94967,Poster,242.74,2,20:20,20:15,0.011599923540093664,5418.1995400000005
981,576,40.65056,-73.94967,Poster,242.74,2,20:35,20:30,0.011599923540093664,5418.1995400000005
982,576,40.65056,-73.94967,Poster,242.74,2,20:45,20:40,0.011599923540093664,5418.1995400000005
983,576,40.65056,-73.94967,Poster,242.74,2,20:50,20:45,0.011599923540093664,5418.1995400000005
984,576,40.65056,-73.94967,Poster,242.74,2,20:60,20:55,0.034799770620280994,5418.1995400000005
985,576,40.65056,-73.94967,Poster,242.74,2,21:05,21:00,0.011599923540093664,5418.1995400000005
986,576,40.65056,-73.94967,Poster,242.74,2,21:10,21:05,0.023199847080187328,5418.1995400000005
987,576,40.65056,-73.94967,Poster,242.74,2,21:20,21:15,0.023199847080187328,5418.1995400000005
988,576,40.65056,-73.94967,Poster,242.74,2,21:25,21:20,0.011599923540093664,5418.1995400000005
989,576,40.65056,-73.94967,Poster,242.74,2,21:30,21:25,0.011599923540093664,5418.1995400000005
990,576,40.65056,-73.94967,Poster,242.74,2,21:40,21:35,0.011599923540093664,5418.1995400000005
991,576,40.65056,-73.94967,Poster,242.74,2,21:45,21:40,0.023199847080187328,5418.1995400000005
992,576,40.65056,-73.94967,Poster,242.74,2,21:60,21:55,0.011599923540093664,5418.1995400000005
993,576,40.65056,-73.94967,Poster,242.74,2,22:05,22:00,0.011599923540093664,5418.1995400000005
994,576,40.65056,-73.94967,Poster,242.74,2,22:10,22:05,0.011599923540093664,5418.1995400000005
995,576,40.65056,-73.94967,Poster,242.74,2,22:20,22:15,0.011599923540093664,5418.1995400000005
996,576,40.65056,-73.94967,Poster,242.74,2,22:30,22:25,0.011599923540093664,5418.1995400000005
997,576,40.65056,-73.94967,Poster,242.74,2,22:35,22:30,0.023199847080187328,5418.1995400000005
998,576,40.65056,-73.94967,Poster,242.74,2,22:45,22:40,0.011599923540093664,5418.1995400000005
999,576,40.65056,-73.94967,Poster,242.74,2,22:50,22:45,0.034799770620280994,5418.1995400000005
1000,576,40.65056,-73.94967,Poster,242.74,2,22:60,22:55,0.023199847080187328,5418.1995400000005
1001,576,40.65056,-73.94967,Poster,242.74,2,23:05,23:00,0.011599923540093664,5418.1995400000005
1002,576,40.65056,-73.94967,Poster,242.74,2,23:10,23:05,0.011599923540093664,5418.1995400000005
1003,576,40.65056,-73.94967,Poster,242.74,2,23:25,23:20,0.011599923540093664,5418.1995400000005
1004,576,40.65056,-73.94967,Poster,242.74,2,23:30,23:25,0.023199847080187328,5418.1995400000005
1005,576,40.65056,-73.94967,Poster,242.74,2,23:35,23:30,0.011599923540093664,5418.1995400000005
1006,576,40.65056,-73.94967,Poster,242.74,2,23:45,23:40,0.011599923540093664,5418.1995400000005
1007,576,40.65056,-73.94967,Poster,242.74,2,23:50,23:45,0.011599923540093664,5418.1995400000005
1008,576,40.65056,-73.94967,Poster,242.74,2,23:55,23:50,0.046399694160374656,5418.1995400000005
1009,607,40.70183,-73.93689,Poster,242.74,3,05:05,05:00,0.011599923540093664,5418.1995400000005
1010,610,40.70248,-73.93415,Poster,242.74,3,01:55,01:50,0.011599923540093664,5418.1995400000005
1011,610,40.70248,-73.93415,Poster,242.74,3,03:05,03:00,0.011599923540093664,5418.1995400000005
1012,610,40.70248,-73.93415,Poster,242.74,3,03:40,03:35,0.011599923540093664,5418.1995400000005
1013,610,40.70248,-73.93415,Poster,242.74,3,04:10,04:05,0.011599923540093664,5418.1995400000005
1014,610,40.70248,-73.93415,Poster,242.74,3,04:20,04:15,0.011599923540093664,5418.1995400000005
1015,610,40.70248,-73.93415,Poster,242.74,3,04:40,04:35,0.011599923540093664,5418.1995400000005
1016,610,40.70248,-73.93415,Poster,242.74,3,05:15,05:10,0.011599923540093664,5418.1995400000005
1017,610,40.70248,-73.93415,Poster,242.74,3,05:50,05:45,0.011599923540093664,5418.1995400000005
1018,610,40.70248,-73.93415,Poster,242.74,3,15:15,15:10,0.011599923540093664,5418.1995400000005
1019,610,40.70248,-73.93415,Poster,242.74,3,15:50,15:45,0.011599923540093664,5418.1995400000005
1020,610,40.70248,-73.93415,Poster,242.74,3,21:45,21:40,0.011599923540093664,5418.1995400000005
1021,610,40.70248,-73.93415,Poster,242.74,3,22:25,22:20,0.011599923540093664,5418.1995400000005
1022,614,40.69894,-73.95631,Poster,242.74,3,14:40,14:35,0.011599923540093664,5418.1995400000005
1023,614,40.69894,-73.95631,Poster,242.74,3,19:15,19:10,0.011599923540093664,5418.1995400000005
1024,614,40.69894,-73.95631,Poster,242.74,3,23:35,23:30,0.011599923540093664,5418.1995400000005
1025,615,40.69894,-73.95631,Poster,242.74,3,14:40,14:35,0.011599923540093664,5418.1995400000005
1026,615,40.69894,-73.95631,Poster,242.74,3,19:15,19:10,0.011599923540093664,5418.1995400000005
1027,615,40.69894,-73.95631,Poster,242.74,3,23:35,23:30,0.011599923540093664,5418.1995400000005
1028,643,40.673914,-74.000295,Poster,242.74,3,01:10,01:05,0.011599923540093664,5418.1995400000005
1029,643,40.673914,-74.000295,Poster,242.74,3,13:10,13:05,0.011599923540093664,5418.1995400000005
1030,651,40.6056,-73.98398,Poster,242.74,2,00:20,00:15,0.011599923540093664,5418.1995400000005
1031,651,40.6056,-73.98398,Poster,242.74,2,00:25,00:20,0.011599923540093664,5418.1995400000005
1032,651,40.6056,-73.98398,Poster,242.74,2,00:30,00:25,0.011599923540093664,5418.1995400000005
1033,651,40.6056,-73.98398,Poster,242.74,2,00:55,00:50,0.011599923540093664,5418.1995400000005
1034,651,40.6056,-73.98398,Poster,242.74,2,01:55,01:50,0.023199847080187328,5418.1995400000005
1035,651,40.6056,-73.98398,Poster,242.74,2,02:20,02:15,0.011599923540093664,5418.1995400000005
1036,651,40.6056,-73.98398,Poster,242.74,2,02:40,02:35,0.011599923540093664,5418.1995400000005
1037,651,40.6056,-73.98398,Poster,242.74,2,03:10,03:05,0.011599923540093664,5418.1995400000005
1038,651,40.6056,-73.98398,Poster,242.74,2,11:35,11:30,0.011599923540093664,5418.1995400000005
1039,651,40.6056,-73.98398,Poster,242.74,2,13:05,13:00,0.011599923540093664,5418.1995400000005
1040,651,40.6056,-73.98398,Poster,242.74,2,13:15,13:10,0.011599923540093664,5418.1995400000005
1041,651,40.6056,-73.98398,Poster,242.74,2,13:30,13:25,0.011599923540093664,5418.1995400000005
1042,651,40.6056,-73.98398,Poster,242.74,2,13:35,13:30,0.011599923540093664,5418.1995400000005
1043,651,40.6056,-73.98398,Poster,242.74,2,13:50,13:45,0.011599923540093664,5418.1995400000005
1044,651,40.6056,-73.98398,Poster,242.74,2,13:60,13:55,0.011599923540093664,5418.1995400000005
1045,651,40.6056,-73.98398,Poster,242.74,2,14:10,14:05,0.011599923540093664,5418.1995400000005
1046,651,40.6056,-73.98398,Poster,242.74,2,14:25,14:20,0.046399694160374656,5418.1995400000005
1047,651,40.6056,-73.98398,Poster,242.74,2,14:50,14:45,0.011599923540093664,5418.1995400000005
1048,651,40.6056,-73.98398,Poster,242.74,2,15:20,15:15,0.011599923540093664,5418.1995400000005
1049,651,40.6056,-73.98398,Poster,242.74,2,15:25,15:20,0.011599923540093664,5418.1995400000005
1050,651,40.6056,-73.98398,Poster,242.74,2,15:60,15:55,0.011599923540093664,5418.1995400000005
1051,651,40.6056,-73.98398,Poster,242.74,2,16:05,16:00,0.011599923540093664,5418.1995400000005
1052,651,40.6056,-73.98398,Poster,242.74,2,16:10,16:05,0.011599923540093664,5418.1995400000005
1053,651,40.6056,-73.98398,Poster,242.74,2,16:50,16:45,0.023199847080187328,5418.1995400000005
1054,651,40.6056,-73.98398,Poster,242.74,2,18:20,18:15,0.023199847080187328,5418.1995400000005
1055,651,40.6056,-73.98398,Poster,242.74,2,18:45,18:40,0.011599923540093664,5418.1995400000005
1056,651,40.6056,-73.98398,Poster,242.74,2,19:05,19:00,0.023199847080187328,5418.1995400000005
1057,651,40.6056,-73.98398,Poster,242.74,2,19:35,19:30,0.011599923540093664,5418.1995400000005
1058,651,40.6056,-73.98398,Poster,242.74,2,21:20,21:15,0.011599923540093664,5418.1995400000005
1059,651,40.6056,-73.98398,Poster,242.74,2,21:45,21:40,0.023199847080187328,5418.1995400000005
1060,651,40.6056,-73.98398,Poster,242.74,2,22:05,22:00,0.011599923540093664,5418.1995400000005
1061,651,40.6056,-73.98398,Poster,242.74,2,22:15,22:10,0.011599923540093664,5418.1995400000005
1062,651,40.6056,-73.98398,Poster,242.74,2,22:45,22:40,0.011599923540093664,5418.1995400000005
1063,651,40.6056,-73.98398,Poster,242.74,2,22:50,22:45,0.011599923540093664,5418.1995400000005
1064,651,40.6056,-73.98398,Poster,242.74,2,23:50,23:45,0.011599923540093664,5418.1995400000005
1065,651,40.6056,-73.98398,Poster,242.74,2,23:55,23:50,0.011599923540093664,5418.1995400000005
1066,651,40.6056,-73.98398,Poster,242.74,2,23:60,23:55,0.011599923540093664,5418.1995400000005
1067,652,40.6056,-73.98398,Poster,242.74,2,00:20,00:15,0.011599923540093664,5418.1995400000005
1068,652,40.6056,-73.98398,Poster,242.74,2,00:25,00:20,0.011599923540093664,5418.1995400000005
1069,652,40.6056,-73.98398,Poster,242.74,2,00:30,00:25,0.011599923540093664,5418.1995400000005
1070,652,40.6056,-73.98398,Poster,242.74,2,00:55,00:50,0.011599923540093664,5418.1995400000005
1071,652,40.6056,-73.98398,Poster,242.74,2,01:55,01:50,0.023199847080187328,5418.1995400000005
1072,652,40.6056,-73.98398,Poster,242.74,2,02:20,02:15,0.011599923540093664,5418.1995400000005
1073,652,40.6056,-73.98398,Poster,242.74,2,02:40,02:35,0.011599923540093664,5418.1995400000005
1074,652,40.6056,-73.98398,Poster,242.74,2,03:10,03:05,0.011599923540093664,5418.1995400000005
1075,652,40.6056,-73.98398,Poster,242.74,2,11:35,11:30,0.011599923540093664,5418.1995400000005
1076,652,40.6056,-73.98398,Poster,242.74,2,13:05,13:00,0.011599923540093664,5418.1995400000005
1077,652,40.6056,-73.98398,Poster,242.74,2,13:15,13:10,0.011599923540093664,5418.1995400000005
1078,652,40.6056,-73.98398,Poster,242.74,2,13:30,13:25,0.011599923540093664,5418.1995400000005
1079,652,40.6056,-73.98398,Poster,242.74,2,13:35,13:30,0.011599923540093664,5418.1995400000005
1080,652,40.6056,-73.98398,Poster,242.74,2,13:50,13:45,0.011599923540093664,5418.1995400000005
1081,652,40.6056,-73.98398,Poster,242.74,2,13:60,13:55,0.011599923540093664,5418.1995400000005
1082,652,40.6056,-73.98398,Poster,242.74,2,14:10,14:05,0.011599923540093664,5418.1995400000005
1083,652,40.6056,-73.98398,Poster,242.74,2,14:25,14:20,0.046399694160374656,5418.1995400000005
1084,652,40.6056,-73.98398,Poster,242.74,2,14:50,14:45,0.011599923540093664,5418.1995400000005
1085,652,40.6056,-73.98398,Poster,242.74,2,15:20,15:15,0.011599923540093664,5418.1995400000005
1086,652,40.6056,-73.98398,Poster,242.74,2,15:25,15:20,0.011599923540093664,5418.1995400000005
1087,652,40.6056,-73.98398,Poster,242.74,2,15:60,15:55,0.011599923540093664,5418.1995400000005
1088,652,40.6056,-73.98398,Poster,242.74,2,16:05,16:00,0.011599923540093664,5418.1995400000005
1089,652,40.6056,-73.98398,Poster,242.74,2,16:10,16:05,0.011599923540093664,5418.1995400000005
1090,652,40.6056,-73.98398,Poster,242.74,2,16:50,16:45,0.023199847080187328,5418.1995400000005
1091,652,40.6056,-73.98398,Poster,242.74,2,18:20,18:15,0.023199847080187328,5418.1995400000005
1092,652,40.6056,-73.98398,Poster,242.74,2,18:45,18:40,0.011599923540093664,5418.1995400000005
1093,652,40.6056,-73.98398,Poster,242.74,2,19:05,19:00,0.023199847080187328,5418.1995400000005
1094,652,40.6056,-73.98398,Poster,242.74,2,19:35,19:30,0.011599923540093664,5418.1995400000005
1095,652,40.6056,-73.98398,Poster,242.74,2,21:20,21:15,0.011599923540093664,5418.1995400000005
1096,652,40.6056,-73.98398,Poster,242.74,2,21:45,21:40,0.023199847080187328,5418.1995400000005
1097,652,40.6056,-73.98398,Poster,242.74,2,22:05,22:00,0.011599923540093664,5418.1995400000005
1098,652,40.6056,-73.98398,Poster,242.74,2,22:15,22:10,0.011599923540093664,5418.1995400000005
1099,652,40.6056,-73.98398,Poster,242.74,2,22:45,22:40,0.011599923540093664,5418.1995400000005
1100,652,40.6056,-73.98398,Poster,242.74,2,22:50,22:45,0.011599923540093664,5418.1995400000005
1101,652,40.6056,-73.98398,Poster,242.74,2,23:50,23:45,0.011599923540093664,5418.1995400000005
1102,652,40.6056,-73.98398,Poster,242.74,2,23:55,23:50,0.011599923540093664,5418.1995400000005
1103,652,40.6056,-73.98398,Poster,242.74,2,23:60,23:55,0.011599923540093664,5418.1995400000005
1104,653,40.67444,-73.89578,Poster,242.74,2,21:50,21:45,0.011599923540093664,5418.1995400000005
